id,name,company,category,salary_from,salary_to,salary_currency,salary_avg,salary_avg_byn,experience,employment,schedule,description,key_skills,skills_count,area,published_at,alternate_url,archived,source
real_vac_1746,Инженер-технолог,Белэнерго,Инженерия,1219.0,1534.0,BYN,1388.0,1388.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['AutoCAD', 'Монтаж', 'Техническое обслуживание', 'SolidWorks', 'Проектирование']",5,Минск,2025-11-22T17:41:27,https://real-job.by/vacancy/1746,False,
real_vac_1747,Аналитик данных,IBA,ИТ,2103.0,2922.0,BYN,2517.0,2517.0,от 1 года до 3 лет,частичная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Machine Learning', 'PostgreSQL', 'Node.js', 'JavaScript', 'Java']",5,Могилев,2025-11-06T17:41:27,https://real-job.by/vacancy/1747,False,
real_vac_1748,Юрист,Юрконсультация,Юриспруденция,1378.0,1840.0,BYN,1585.0,1585.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Консультация', 'Правоведение', 'Судопроизводство', 'Нотариальные действия', 'Договоры']",5,Минск,2025-10-31T17:41:27,https://real-job.by/vacancy/1748,False,
real_vac_1749,Fullstack разработчик,LeverX,ИТ,2703.0,3836.0,BYN,3301.0,3301.0,от 3 до 6 лет,полная занятость,сменный график,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Python', 'Java', 'PostgreSQL', 'Git', 'JavaScript']",5,Гродно,2025-10-29T17:41:27,https://real-job.by/vacancy/1749,False,
real_vac_1750,Кардиолог,БГМУ,Медицина,1814.0,2329.0,BYN,2052.0,2052.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Хирургия', 'Реанимация', 'Медицинские процедуры', 'Уход за пациентами', 'Педиатрия']",5,Минск,2025-11-13T17:41:27,https://real-job.by/vacancy/1750,False,
real_vac_1751,Менеджер по продажам,Беларусбанк,Экономика,1517.0,1947.0,BYN,1634.0,1634.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Анализ', 'Финансы', 'Бюджетирование', '1C', 'Аудит']",5,Гродно,2025-10-27T17:41:27,https://real-job.by/vacancy/1751,False,
real_vac_1752,Учитель английского,БГПУ,Педагогика,1487.0,1799.0,BYN,1697.0,1697.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Воспитание', 'Преподавание', 'Методики обучения', 'Психология']",5,Минск,2025-11-06T17:41:27,https://real-job.by/vacancy/1752,False,
real_vac_1753,Офтальмолог,Минская поликлиника,Медицина,1950.0,2744.0,BYN,2321.0,2321.0,более 6 лет,полная занятость,сменный график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Медицинские процедуры', 'Диагностика', 'Реанимация', 'Педиатрия', 'Уход за пациентами']",5,Брест,2025-11-02T17:41:27,https://real-job.by/vacancy/1753,False,
real_vac_1754,Юрисконсульт,ЛексЭст,Юриспруденция,1558.0,2221.0,BYN,1934.0,1934.0,без опыта,частичная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Правоведение', 'Судопроизводство', 'Консультация', 'Корпоративное право', 'Нотариальные действия']",5,Минск,2025-11-17T17:41:27,https://real-job.by/vacancy/1754,False,
real_vac_1755,Python разработчик,iTechArt,ИТ,1756.0,2267.0,BYN,2026.0,2026.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Node.js', 'Vue', 'Machine Learning', 'Git', 'Java']",5,Минск,2025-10-30T17:41:27,https://real-job.by/vacancy/1755,False,
real_vac_1756,Аудитор,Белгазпромбанк,Экономика,1711.0,2343.0,BYN,1998.0,1998.0,от 1 года до 3 лет,полная занятость,сменный график,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Анализ', 'Бюджетирование', 'Налоги', '1C', 'Аудит']",5,Гомель,2025-11-13T17:41:27,https://real-job.by/vacancy/1756,False,
real_vac_1757,Учитель английского,Школа №61,Педагогика,999.0,1224.0,BYN,1076.0,1076.0,без опыта,полная занятость,гибкий график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Преподавание', 'Воспитание', 'Методики обучения', 'Разработка учебных программ', 'Психология']",5,Минск,2025-11-17T17:41:27,https://real-job.by/vacancy/1757,False,
real_vac_1758,Учитель математики,Гимназия №1,Педагогика,826.0,1111.0,BYN,1006.0,1006.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Разработка учебных программ', 'Методики обучения', 'Воспитание', 'Преподавание', 'Психология']",5,Минск,2025-10-28T17:41:27,https://real-job.by/vacancy/1758,False,
real_vac_1759,Инженер-строитель,Белоруснефть,Инженерия,2418.0,2930.0,BYN,2569.0,2569.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Черчение', 'SolidWorks', 'Строительство', 'AutoCAD', 'Монтаж']",5,Минск,2025-11-12T17:41:27,https://real-job.by/vacancy/1759,False,
real_vac_1760,Невролог,Стоматология,Медицина,1008.0,1297.0,BYN,1197.0,1197.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Уход за пациентами', 'Педиатрия', 'Диагностика', 'Медицинские процедуры', 'Реанимация']",5,Витебск,2025-11-15T17:41:27,https://real-job.by/vacancy/1760,False,
real_vac_1761,Медсестра,РНПЦ,Медицина,1100.0,1274.0,BYN,1177.0,1177.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Уход за пациентами', 'Лечение', 'Педиатрия', 'Хирургия', 'Диагностика']",5,Минск,2025-11-09T17:41:27,https://real-job.by/vacancy/1761,False,
real_vac_1762,Аналитик данных,Wargaming,ИТ,2616.0,3033.0,BYN,2825.0,2825.0,от 3 до 6 лет,полная занятость,сменный график,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Java', 'Vue', 'PostgreSQL', 'AWS', 'React']",5,Минск,2025-11-09T17:41:27,https://real-job.by/vacancy/1762,False,
real_vac_1763,Инженер-энергетик,МАЗ,Инженерия,1596.0,2090.0,BYN,1743.0,1743.0,более 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Черчение', 'Техническое обслуживание', 'Строительство', 'Монтаж', 'SolidWorks']",5,Могилев,2025-11-24T17:41:27,https://real-job.by/vacancy/1763,False,
real_vac_1764,Финансовый аналитик,МТБанк,Экономика,1145.0,1453.0,BYN,1365.0,1365.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Финансы', 'Анализ', 'Отчетность', '1C', 'Бюджетирование']",5,Минск,2025-11-13T17:41:27,https://real-job.by/vacancy/1764,False,
real_vac_1765,Инженер-технолог,МАЗ,Инженерия,2046.0,2603.0,BYN,2171.0,2171.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['SolidWorks', 'Строительство', 'Проектирование', 'AutoCAD', 'Наладка']",5,Гомель,2025-10-27T17:41:27,https://real-job.by/vacancy/1765,False,
real_vac_1766,Кардиолог,БГМУ,Медицина,1379.0,1702.0,BYN,1488.0,1488.0,более 6 лет,полная занятость,сменный график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Хирургия', 'Реанимация', 'Педиатрия', 'Уход за пациентами', 'Терапия']",5,Минск,2025-11-11T17:41:27,https://real-job.by/vacancy/1766,False,
real_vac_1767,Маркетолог,МТБанк,Экономика,1305.0,1592.0,BYN,1494.0,1494.0,без опыта,полная занятость,гибкий график,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Финансы', 'Бюджетирование', '1C', 'Анализ', 'Бухгалтерия']",5,Минск,2025-11-03T17:41:27,https://real-job.by/vacancy/1767,False,
real_vac_1768,Инженер-механик,МАЗ,Инженерия,1098.0,1481.0,BYN,1350.0,1350.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Техническое обслуживание', 'SolidWorks', 'Монтаж', 'Черчение', 'AutoCAD']",5,Гомель,2025-11-20T17:41:27,https://real-job.by/vacancy/1768,False,
real_vac_1769,Инженер-технолог,МТЗ,Инженерия,2348.0,3110.0,BYN,2644.0,2644.0,без опыта,полная занятость,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['AutoCAD', 'Наладка', 'Техническое обслуживание', 'SolidWorks', 'Строительство']",5,Гомель,2025-11-03T17:41:27,https://real-job.by/vacancy/1769,False,
real_vac_1770,Юрист,ЛексЭст,Юриспруденция,1894.0,2306.0,BYN,2023.0,2023.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Правоведение', 'Судопроизводство', 'Консультация', 'Корпоративное право', 'Нотариальные действия']",5,Минск,2025-11-23T17:41:27,https://real-job.by/vacancy/1770,False,
real_vac_1771,Инженер-энергетик,БЕЛАЗ,Инженерия,1205.0,1693.0,BYN,1473.0,1473.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Монтаж', 'Техническое обслуживание', 'Наладка', 'Черчение', 'AutoCAD']",5,Гомель,2025-11-06T17:41:27,https://real-job.by/vacancy/1771,False,
real_vac_1772,Нотариус,ЛексЭст,Юриспруденция,1677.0,2183.0,BYN,1834.0,1834.0,от 3 до 6 лет,частичная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Судопроизводство', 'Нотариальные действия', 'Консультация', 'Договоры', 'Правоведение']",5,Минск,2025-11-02T17:41:27,https://real-job.by/vacancy/1772,False,
real_vac_1773,Корпоративный юрист,Юрстандарт,Юриспруденция,1560.0,1859.0,BYN,1707.0,1707.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Нотариальные действия', 'Правоведение', 'Консультация', 'Корпоративное право', 'Договоры']",5,Витебск,2025-11-11T17:41:27,https://real-job.by/vacancy/1773,False,
real_vac_1774,Инженер-механик,МАЗ,Инженерия,2029.0,2634.0,BYN,2415.0,2415.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Наладка', 'Черчение', 'Строительство', 'Техническое обслуживание', 'Монтаж']",5,Минск,2025-11-10T17:41:27,https://real-job.by/vacancy/1774,False,
real_vac_1775,Медсестра,Минская поликлиника,Медицина,1592.0,2323.0,BYN,1960.0,1960.0,без опыта,проектная работа,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Лечение', 'Терапия', 'Педиатрия', 'Хирургия', 'Реанимация']",5,Гомель,2025-11-02T17:41:27,https://real-job.by/vacancy/1775,False,
real_vac_1776,Адвокат,Белюрлизинг,Юриспруденция,1492.0,1953.0,BYN,1641.0,1641.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Правоведение', 'Нотариальные действия', 'Корпоративное право', 'Договоры', 'Судопроизводство']",5,Витебск,2025-11-02T17:41:27,https://real-job.by/vacancy/1776,False,
real_vac_1777,Маркетолог,БПС-Сбербанк,Экономика,1209.0,1513.0,BYN,1385.0,1385.0,более 6 лет,полная занятость,сменный график,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Налоги', 'Отчетность', 'Аудит', 'Финансы', '1C']",5,Минск,2025-11-13T17:41:27,https://real-job.by/vacancy/1777,False,
real_vac_1778,Воспитатель детского сада,Школа №61,Педагогика,957.0,1228.0,BYN,1107.0,1107.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Психология', 'Воспитание', 'Методики обучения', 'Разработка учебных программ']",5,Гродно,2025-11-20T17:41:27,https://real-job.by/vacancy/1778,False,
real_vac_1779,Фельдшер,РНПЦ,Медицина,1444.0,1809.0,BYN,1723.0,1723.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Терапия', 'Уход за пациентами', 'Медицинские процедуры', 'Педиатрия', 'Хирургия']",5,Минск,2025-11-03T17:41:27,https://real-job.by/vacancy/1779,False,
real_vac_1780,Инженер-технолог,Белэнерго,Инженерия,1861.0,2357.0,BYN,2071.0,2071.0,без опыта,полная занятость,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['AutoCAD', 'Наладка', 'Проектирование', 'SolidWorks', 'Техническое обслуживание']",5,Минск,2025-11-12T17:41:27,https://real-job.by/vacancy/1780,False,
real_vac_1781,Инженер-технолог,Белэнерго,Инженерия,1865.0,2278.0,BYN,1990.0,1990.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Строительство', 'Наладка', 'Черчение', 'AutoCAD', 'Техническое обслуживание']",5,Минск,2025-11-09T17:41:27,https://real-job.by/vacancy/1781,False,
real_vac_1782,Невролог,БГМУ,Медицина,1474.0,1881.0,BYN,1652.0,1652.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Педиатрия', 'Диагностика', 'Медицинские процедуры', 'Реанимация', 'Терапия']",5,Минск,2025-11-12T17:41:27,https://real-job.by/vacancy/1782,False,
real_vac_1783,Следователь,Белюрлизинг,Юриспруденция,1490.0,2100.0,BYN,1784.0,1784.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Судопроизводство', 'Правоведение', 'Договоры', 'Корпоративное право', 'Консультация']",5,Минск,2025-11-08T17:41:27,https://real-job.by/vacancy/1783,False,
real_vac_1784,Помощник юриста,Белюрлизинг,Юриспруденция,1528.0,1921.0,BYN,1617.0,1617.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Судопроизводство', 'Правоведение', 'Консультация', 'Договоры', 'Корпоративное право']",5,Минск,2025-11-01T17:41:27,https://real-job.by/vacancy/1784,False,
real_vac_1785,Нотариус,Юрстандарт,Юриспруденция,1420.0,1654.0,BYN,1539.0,1539.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Нотариальные действия', 'Корпоративное право', 'Правоведение', 'Консультация', 'Договоры']",5,Минск,2025-11-06T17:41:27,https://real-job.by/vacancy/1785,False,
real_vac_1786,Педиатр,Стоматология,Медицина,1325.0,1789.0,BYN,1531.0,1531.0,без опыта,полная занятость,сменный график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Хирургия', 'Терапия', 'Педиатрия', 'Уход за пациентами', 'Реанимация']",5,Минск,2025-11-22T17:41:27,https://real-job.by/vacancy/1786,False,
real_vac_1787,Маркетолог,МТБанк,Экономика,1650.0,2228.0,BYN,1928.0,1928.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Анализ', 'Бюджетирование', 'Бухгалтерия', 'Налоги', 'Аудит']",5,Гомель,2025-10-27T17:41:27,https://real-job.by/vacancy/1787,False,
real_vac_1788,Педиатр,РНПЦ,Медицина,1236.0,1754.0,BYN,1476.0,1476.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Хирургия', 'Диагностика', 'Уход за пациентами', 'Реанимация', 'Лечение']",5,Могилев,2025-11-09T17:41:27,https://real-job.by/vacancy/1788,False,
real_vac_1789,Архитектор,Белоруснефть,Инженерия,2204.0,3102.0,BYN,2685.0,2685.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Черчение', 'Проектирование', 'Монтаж', 'Строительство', 'SolidWorks']",5,Минск,2025-11-16T17:41:27,https://real-job.by/vacancy/1789,False,
real_vac_1790,Учитель математики,Школа №61,Педагогика,986.0,1216.0,BYN,1085.0,1085.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Воспитание', 'Разработка учебных программ', 'Психология', 'Преподавание', 'Оценивание']",5,Минск,2025-10-31T17:41:27,https://real-job.by/vacancy/1790,False,
real_vac_1791,Бухгалтер,Приорбанк,Экономика,1546.0,2169.0,BYN,1906.0,1906.0,без опыта,частичная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Налоги', 'Финансы', '1C', 'Анализ', 'Бюджетирование']",5,Минск,2025-11-21T17:41:27,https://real-job.by/vacancy/1791,False,
real_vac_1792,Архитектор,МТЗ,Инженерия,1643.0,2168.0,BYN,1932.0,1932.0,от 3 до 6 лет,проектная работа,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Техническое обслуживание', 'Наладка', 'SolidWorks', 'AutoCAD', 'Монтаж']",5,Минск,2025-11-17T17:41:27,https://real-job.by/vacancy/1792,False,
real_vac_1793,Корпоративный юрист,ЛексЭст,Юриспруденция,1935.0,2518.0,BYN,2168.0,2168.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Корпоративное право', 'Судопроизводство', 'Нотариальные действия', 'Договоры', 'Правоведение']",5,Минск,2025-11-13T17:41:27,https://real-job.by/vacancy/1793,False,
real_vac_1794,Педагог-психолог,БГПУ,Педагогика,695.0,848.0,BYN,800.0,800.0,от 3 до 6 лет,полная занятость,сменный график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Психология', 'Методики обучения', 'Оценивание', 'Преподавание', 'Разработка учебных программ']",5,Гродно,2025-11-20T17:41:27,https://real-job.by/vacancy/1794,False,
real_vac_1795,Геодезист,Белэнерго,Инженерия,2122.0,2775.0,BYN,2483.0,2483.0,от 1 года до 3 лет,проектная работа,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Проектирование', 'SolidWorks', 'Черчение', 'Монтаж', 'Техническое обслуживание']",5,Минск,2025-10-27T17:41:27,https://real-job.by/vacancy/1795,False,
real_vac_1796,Невролог,БГМУ,Медицина,1703.0,2230.0,BYN,1871.0,1871.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Реанимация', 'Уход за пациентами', 'Хирургия', 'Диагностика', 'Лечение']",5,Минск,2025-11-24T17:41:27,https://real-job.by/vacancy/1796,False,
real_vac_1797,Корпоративный юрист,Белюрлизинг,Юриспруденция,1423.0,1753.0,BYN,1502.0,1502.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Судопроизводство', 'Корпоративное право', 'Нотариальные действия', 'Договоры', 'Правоведение']",5,Брест,2025-11-07T17:41:27,https://real-job.by/vacancy/1797,False,
real_vac_1798,Невролог,Стоматология,Медицина,1868.0,2424.0,BYN,2299.0,2299.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Терапия', 'Медицинские процедуры', 'Диагностика', 'Реанимация', 'Педиатрия']",5,Минск,2025-11-12T17:41:27,https://real-job.by/vacancy/1798,False,
real_vac_1799,Учитель математики,Лицей БГУ,Педагогика,1068.0,1439.0,BYN,1226.0,1226.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Психология', 'Разработка учебных программ', 'Преподавание', 'Методики обучения', 'Оценивание']",5,Минск,2025-11-22T17:41:27,https://real-job.by/vacancy/1799,False,
real_vac_1800,Методист,БГПУ,Педагогика,1012.0,1312.0,BYN,1224.0,1224.0,от 1 года до 3 лет,полная занятость,сменный график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Разработка учебных программ', 'Психология', 'Методики обучения', 'Воспитание', 'Преподавание']",5,Минск,2025-11-13T17:41:27,https://real-job.by/vacancy/1800,False,
real_vac_1801,Юрисконсульт,Белюрлизинг,Юриспруденция,1355.0,1745.0,BYN,1466.0,1466.0,от 1 года до 3 лет,частичная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Нотариальные действия', 'Договоры', 'Правоведение', 'Консультация', 'Корпоративное право']",5,Гомель,2025-11-02T17:41:27,https://real-job.by/vacancy/1801,False,
real_vac_1802,Педагог-психолог,Школа №61,Педагогика,1048.0,1364.0,BYN,1215.0,1215.0,от 1 года до 3 лет,частичная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Разработка учебных программ', 'Воспитание', 'Преподавание', 'Методики обучения', 'Психология']",5,Минск,2025-11-06T17:41:27,https://real-job.by/vacancy/1802,False,
real_vac_1803,Юрисконсульт,Юрконсультация,Юриспруденция,1554.0,1983.0,BYN,1791.0,1791.0,от 3 до 6 лет,частичная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Правоведение', 'Нотариальные действия', 'Договоры', 'Корпоративное право', 'Судопроизводство']",5,Минск,2025-11-01T17:41:27,https://real-job.by/vacancy/1803,False,
real_vac_1804,Учитель математики,Гимназия №1,Педагогика,1077.0,1379.0,BYN,1274.0,1274.0,без опыта,полная занятость,гибкий график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Психология', 'Разработка учебных программ', 'Преподавание', 'Воспитание']",5,Витебск,2025-11-03T17:41:27,https://real-job.by/vacancy/1804,False,
real_vac_1805,Java разработчик,ScienceSoft,ИТ,1719.0,2107.0,BYN,1833.0,1833.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Git', 'React', 'Vue', 'Python', 'AWS']",5,Минск,2025-11-08T17:41:27,https://real-job.by/vacancy/1805,False,
real_vac_1806,Преподаватель вуза,Лицей БГУ,Педагогика,811.0,1085.0,BYN,1011.0,1011.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Методики обучения', 'Психология', 'Воспитание', 'Преподавание']",5,Могилев,2025-11-18T17:41:27,https://real-job.by/vacancy/1806,False,
real_vac_1807,Фельдшер,9-я больница,Медицина,1556.0,2102.0,BYN,1838.0,1838.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Диагностика', 'Педиатрия', 'Реанимация', 'Хирургия', 'Медицинские процедуры']",5,Минск,2025-11-19T17:41:27,https://real-job.by/vacancy/1807,False,
real_vac_1808,Бизнес-аналитик,МТБанк,Экономика,1039.0,1309.0,BYN,1203.0,1203.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Анализ', 'Бюджетирование', 'Бухгалтерия', '1C', 'Налоги']",5,Гомель,2025-11-11T17:41:27,https://real-job.by/vacancy/1808,False,
real_vac_1809,Юрист,ЛексЭст,Юриспруденция,1134.0,1330.0,BYN,1214.0,1214.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Корпоративное право', 'Нотариальные действия', 'Договоры', 'Правоведение', 'Судопроизводство']",5,Минск,2025-11-07T17:41:27,https://real-job.by/vacancy/1809,False,
real_vac_1810,Архитектор,Белоруснефть,Инженерия,2167.0,2766.0,BYN,2358.0,2358.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Проектирование', 'Монтаж', 'Техническое обслуживание', 'SolidWorks', 'Строительство']",5,Минск,2025-11-14T17:41:27,https://real-job.by/vacancy/1810,False,
real_vac_1811,Менеджер по продажам,МТБанк,Экономика,1446.0,1814.0,BYN,1708.0,1708.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Налоги', 'Бюджетирование', 'Финансы', 'Анализ', '1C']",5,Минск,2025-11-15T17:41:27,https://real-job.by/vacancy/1811,False,
real_vac_1812,Python разработчик,EPAM,ИТ,1975.0,2797.0,BYN,2434.0,2434.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['SQL', 'Java', 'Linux', 'AWS', 'Git']",5,Минск,2025-11-04T17:41:27,https://real-job.by/vacancy/1812,False,
real_vac_1813,DevOps инженер,iTechArt,ИТ,1659.0,2282.0,BYN,1921.0,1921.0,от 1 года до 3 лет,полная занятость,гибкий график,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Node.js', 'Vue', 'React', 'Java', 'JavaScript']",5,Витебск,2025-11-08T17:41:27,https://real-job.by/vacancy/1813,False,
real_vac_1814,Учитель математики,Лицей БГУ,Педагогика,735.0,852.0,BYN,800.0,800.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Преподавание', 'Методики обучения', 'Психология', 'Оценивание', 'Разработка учебных программ']",5,Минск,2025-11-07T17:41:27,https://real-job.by/vacancy/1814,False,
real_vac_1815,Юрист,Юрстандарт,Юриспруденция,1136.0,1473.0,BYN,1316.0,1316.0,от 1 года до 3 лет,полная занятость,гибкий график,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Корпоративное право', 'Консультация', 'Судопроизводство', 'Нотариальные действия', 'Договоры']",5,Минск,2025-11-09T17:41:27,https://real-job.by/vacancy/1815,False,
real_vac_1816,Python разработчик,iTechArt,ИТ,2564.0,3400.0,BYN,3011.0,3011.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['JavaScript', 'Docker', 'Java', 'SQL', 'PostgreSQL']",5,Витебск,2025-11-14T17:41:27,https://real-job.by/vacancy/1816,False,
real_vac_1817,Инженер-механик,БЕЛАЗ,Инженерия,2230.0,2803.0,BYN,2393.0,2393.0,без опыта,частичная занятость,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Строительство', 'Черчение', 'AutoCAD', 'SolidWorks', 'Наладка']",5,Минск,2025-11-22T17:41:27,https://real-job.by/vacancy/1817,False,
